course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409749,,4/20/22 1:00,6,db4a0d9d1d044bd9ac62d4e10f9e6aed5267a9ef,FALSE,FALSE,https://www.coursehero.com/file/143409749/HW3sol07pdf/,HW3sol07.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409733,,4/20/22 1:01,6,686c1a8659b7c416fe2fc263536e60f487b6d2aa,FALSE,FALSE,https://www.coursehero.com/file/143409733/HW9sol09pdf/,HW9sol09.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409713,,4/20/22 1:01,10,f26d26f4eaa54f4c82492ce9433aa225557a358f,FALSE,FALSE,https://www.coursehero.com/file/143409713/SCAN-BodePlotspdf/,SCAN_BodePlots.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409686,,4/20/22 1:00,6,f679786005c62a73c9539ce4fa1b0745536286cb,FALSE,FALSE,https://www.coursehero.com/file/143409686/HW2sol09pdf/,HW2sol09.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409676,2007,4/20/22 1:01,6,1f686b48ba46e1004569b07f4b877cd8e8e26ac7,FALSE,FALSE,https://www.coursehero.com/file/143409676/HW5sol07pdf/,HW5sol07.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409584,,4/20/22 1:00,3,3074112ddb9575471a69252fb877eebe0cbd4b73,FALSE,FALSE,https://www.coursehero.com/file/143409584/HW2sol07pdf/,HW2sol07.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409547,ECE22801.(a)(b)(c)(d)(e)(f)Homework #2Spring 2008Explain how an amplifier works in your own words.Explain in your own words what Ri is.Explain in your own words what Ro is.Describe the ideal characteristics for an amplifier (i.e. ideal value ,4/20/22 1:00,3,a7aeef12bebbdc5cb4365266e58b74e056235062,FALSE,FALSE,https://www.coursehero.com/file/143409547/HW2-08pdf/,HW2_08.pdf,1,,Assignment,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409524,,4/20/22 1:00,7,3f47cdca38ca1c01ab74fb2dda3f0355053f8a4d,FALSE,FALSE,https://www.coursehero.com/file/143409524/Diode-Examplespdf/,Diode_Examples.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409514,,4/20/22 1:00,5,e6ebd2e93f95cb47ec6eb04da05ec6f8098b25b0,FALSE,FALSE,https://www.coursehero.com/file/143409514/HW1sol07pdf/,HW1sol07.pdf,1,,Other,,1.00E+14,avinkaobama120,685,0.001459854,3/5/24 10:00,
700430,10232186,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,3,Spring,0,2019,10232186,51658445,"University of UtahCollege of EngineeringElectrical and Computer Engineering DepartmentHomework #4Due 5pm, February 27, 2019 (Wednesday)Professor YoungECE 2280Spring 20191. The terminal voltages of various npn transistors are measured during operat",12/4/19 0:44,5,bb794425879c3856e088273277531fa6d5f8780d,FALSE,FALSE,https://www.coursehero.com/file/51658445/HW4pdf/,HW4.pdf,2,,Assignment,,1.00E+14,JusticeReindeer2680,1553,0.00128783,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448666,"iiELVQQ.M 5"" l l) Procedural Ste 3 to draw strai lit-line a roxinlatiou of Bode Plots:(Note that a decade is a multiple of 10 - 1,l0,100, 1000,etc) _l. Rearrange the equation into standard form:Hts): KHz-4%] +1)(%2 +l)-~pp. wy Mitt +1)~1 2 P1 /10?",2/1/17 10:59,13,e7b12bee7635b9e778545a590e2a26887f7b124d,FALSE,FALSE,https://www.coursehero.com/file/19448666/Lecture-4/,Lecture-4,3,notes,Other,Notes,1.00E+14,kylejunk,2589,0.001158749,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448595,,2/1/17 10:59,11,3117acee3221ed7ea5b480b9ebb86601412cc574,FALSE,FALSE,https://www.coursehero.com/file/19448595/Lecture-3/,Lecture-3,3,notes,Other,Notes,1.00E+14,kylejunk,2589,0.001158749,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448576,"In UM. Smwmh5h Pagmrnr. h_ L, , AU0 k (Eswcofi a LW/ii z/W )3. fa Nos. FET' kacxgr cfw_skis _ .LD(MPQ cfw_a SWWW 930 C 90/35?.a' ..I"" raw 5, ._- 5r 3- v:am w r u a: 3 . 1 Gnu-and A- n.n,- xv; . \ xa- y. La? a;Cage Mam ag? #3 ER (3?)4d Cgi/ m",2/1/17 10:59,9,fbf2bf31e38acb0bad381574d352592c5a89e241,FALSE,FALSE,https://www.coursehero.com/file/19448576/Lecture-17/,Lecture-17,3,notes,Other,Notes,1.00E+14,kylejunk,2589,0.001158749,3/5/24 10:00,
700430,1742367,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,2,Winter,0,2014,1742367,19448560,,2/1/17 10:59,4,49e480e4dc20d781200bd384cc7cdae6f2dd21f0,FALSE,FALSE,https://www.coursehero.com/file/19448560/Lecture-16/,Lecture-16,3,notes,Other,Notes,1.00E+14,kylejunk,2589,0.001158749,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409700,,4/20/22 1:01,4,4eb41b002f474fc70aeebd5f1887d6fcf45e16c0,FALSE,FALSE,https://www.coursehero.com/file/143409700/HW8sol09pdf/,HW8sol09.pdf,0,,Other,,1.00E+14,avinkaobama120,685,0,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409688,"t1W 6~ \ut~dVJ~CE:.''CL'DU--,~s	III':z.\2., "",I_.-'/\/3 '-g;- - ~'-- - '~\lL~:s-\f~\	~,\Ri \ 5CVI4k-52'K. I-lD-'Resr.+- -L~~ = C 0 + ~f?,'-t	 ;e.5~ R,f. iSI:? l~;I's\/3 =- 10 .~ i~~3l\ ~; II icg t.II1",4/20/22 1:00,9,4356b558be8de89929a8db0068af1d53f8b8046a,FALSE,FALSE,https://www.coursehero.com/file/143409688/HW3sol08pdf/,HW3sol08.pdf,0,,Other,,1.00E+14,avinkaobama120,685,0,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409687,,4/20/22 1:01,6,d1d4e80c9ba25a515a66c46e804fe5815baa3fdb,FALSE,FALSE,https://www.coursehero.com/file/143409687/HW6sol08pdf/,HW6sol08.pdf,0,,Other,,1.00E+14,avinkaobama120,685,0,3/5/24 10:00,
700430,11477996,Fund Eng Electronics,2280,ECE,148032,197077,"Rasmussen,A",0,"Rasmussen,A",197077,2382,,https://www.coursehero.com/sitemap/schools/2382-University-of-Utah/courses/700430-ECE2280/,2382,University of Utah,1,Fall,0,2019,11477996,143409568,,4/20/22 1:00,12,1407fc3585e6bf5e69fb276ef1ba79a0d1972a2d,FALSE,FALSE,https://www.coursehero.com/file/143409568/HW3sol09pdf/,HW3sol09.pdf,0,,Other,,1.00E+14,avinkaobama120,685,0,3/5/24 10:00,
